trade_id,timestamp,symbol,direction,volume,entry_price,stop_loss,take_profit,exit_price,closed_pnl,status,comment
POS_PAPER_20260412000019664056,2026-04-12T00:00:19.664111+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260412000019666736,2026-04-12T00:00:19.666777+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260412000019667723,2026-04-12T00:00:19.667760+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260412000019668785,2026-04-12T00:00:19.668840+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260412000019668785,2026-04-12T00:00:19.669012+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260412000019669951,2026-04-12T00:00:19.669986+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260412000052325242,2026-04-12T00:00:52.325297+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260412000052327861,2026-04-12T00:00:52.327896+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260412000052328862,2026-04-12T00:00:52.328894+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260412000052329827,2026-04-12T00:00:52.329860+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260412000052329827,2026-04-12T00:00:52.329980+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260412000052330910,2026-04-12T00:00:52.330942+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260412000258161360,2026-04-12T00:02:58.161416+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260412000258164036,2026-04-12T00:02:58.164076+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260412000258165032,2026-04-12T00:02:58.165066+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260412000258166076,2026-04-12T00:02:58.166112+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260412000258166076,2026-04-12T00:02:58.166237+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260412000258167233,2026-04-12T00:02:58.167270+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
